trade_id,selected_SL,final_r_X,peak_mfe_X,peak_mfe_atr,reached_1R_X,wrong_way_pre_peak_X,mono_pre_peak_X,sl_triggered,truncated_at_bar,peak_mfe_bar_X
128,3,1.901158472,3.257987125,9.773961374,1,0,0.5390625,0,240,128
133,3,-1,2.641916308,7.925748924,1,0,0.6428571429,1,97,42
135,3,1.264634766,3.420350645,10.26105193,1,0,0.6666666667,0,240,46
139,3,-1,1.162066165,3.486198496,1,0,0.6,1,118,87
142,3,3.744988701,6.064370263,18.19311079,1,0,0.5546875,0,240,129
144,3,0.7113370593,3.233043793,9.699131378,1,0,0.5,0,240,171
151,3,0.6456777523,2.840821294,8.522463882,1,0,0.553030303,0,240,132
166,3,0.2953276349,2.399662173,7.198986518,1,0,0.581920904,0,240,206
169,3,4.664553855,6.8411208,20.5233624,1,0,0.5539215686,0,240,204
170,3,-1,2.624613005,7.873839014,1,0,0.6034482759,1,117,60
178,3,3.971977893,4.101370153,12.30411046,1,0,0.517699115,0,240,239
180,3,6.575502483,7.027871207,21.08361362,1,0,0.547826087,0,240,233
186,3,-1,3.487193554,10.46158066,1,0,0.6111111111,1,125,38
188,3,-1,1.27650299,3.82950897,1,0,0.7368421053,1,29,21
192,3,2.335367239,3.75018894,11.25056682,1,0,0.5913978495,0,240,94
195,3,1.044623497,3.965281209,11.89584363,1,0,0.625,0,240,82
201,3,4.049129044,5.520858144,16.56257443,1,0,0.5964912281,0,240,177
210,3,4.829710566,7.222136853,21.66641056,1,0,0.5388601036,0,240,193
212,3,1.821147286,3.631888016,10.89566405,1,0,0.6808510638,0,240,47
213,3,-1,1.216415319,3.649245958,1,0,0.5147058824,1,111,100
221,3,-1,2.220209023,6.66062707,1,0,0.6153846154,1,100,52
226,3,3.033094126,6.163025921,18.48907776,1,0,0.5364583333,0,240,192
228,3,5.549625319,6.890684453,20.67205336,1,0,0.5951219512,0,240,213
233,3,-1,2.059460227,6.17838068,1,0,0.6444444444,1,95,47
234,3,1.380331391,1.775454501,5.326363504,1,0,0.547008547,0,240,130
235,3,-1,1.303635431,3.910906294,1,0,0.5769230769,1,100,61
242,3,-1,3.878719976,11.63615993,1,0,0.5779816514,1,222,118
246,3,1.015008466,4.552428515,13.65728555,1,0,0.4942528736,0,240,177
252,3,-1,1.752828565,5.258485696,1,0,0.6666666667,1,109,28
256,3,-1,2.515129273,7.54538782,1,0,0.5584415584,1,106,85
267,3,-1,4.471162154,13.41348646,1,0,0.5739130435,1,214,117
268,3,0.9207032433,1.903032387,5.709097162,1,0,0.5350318471,0,240,175
270,3,-1,0.9974800493,2.992440148,0,0,0.5806451613,1,42,32
272,3,1.872202041,4.925374577,14.77612373,1,0,0.5813953488,0,240,88
273,3,0.08705098787,2.955948762,8.867846286,1,0,0.5298507463,0,240,136
275,3,3.736498669,3.736498669,11.20949601,1,0,0.4977973568,0,240,240
277,3,2.178633154,2.605741573,7.81722472,1,0,0.5480769231,0,240,209
279,3,5.237436679,5.419634363,16.25890309,1,0,0.5127118644,0,240,237
298,3,-1,1.686783744,5.060351232,1,0,0.4957264957,1,142,117
306,3,7.865496327,7.865496327,23.59648898,1,0,0.5230125523,0,240,240
310,3,4.872630247,5.562505193,16.68751558,1,0,0.5921052632,0,240,230
316,3,5.367848207,5.438581199,16.3157436,1,0,0.5188284519,0,240,239
322,3,2.080492713,3.732238381,11.19671514,1,0,0.5602094241,0,240,192
323,3,4.832379308,4.904332543,14.71299763,1,0,0.5489361702,0,240,238
327,3,2.400216773,3.273022872,9.819068616,1,0,0.5,0,240,163
329,3,-1,1.764223968,5.292671904,1,0,0.512195122,1,227,124
336,3,-1,1.555005257,4.665015772,1,0,0.65625,1,51,32
337,3,-1,1.846779359,5.540338076,1,0,0.5063291139,1,111,82
346,3,0.9434882913,2.655654055,7.966962166,1,0,0.6181818182,0,240,70
358,3,-1,1.796564537,5.38969361,1,0,0.5607476636,1,208,107
363,3,0.04574901888,2.701181201,8.103543604,1,0,0.6621621622,0,240,94
365,3,1.076574646,2.851367067,8.554101202,1,0,0.4933333333,0,240,85
370,3,5.330352591,6.197998423,18.59399527,1,0,0.5622119816,0,240,223
372,3,1.926456946,4.611821173,13.83546352,1,0,0.641509434,0,240,56
382,3,-1,2.099074803,6.297224408,1,0,0.5221238938,1,176,114
391,3,2.551119395,4.349649839,13.04894952,1,0,0.5943396226,0,240,106
392,3,1.647385734,7.9985835,23.9957505,1,0,0.6363636364,0,240,99
393,3,7.366300933,7.366300933,22.0989028,1,0,0.5416666667,0,240,240
397,3,3.424344237,4.330928638,12.99278591,1,0,0.5111111111,0,240,233
400,3,3.168633885,3.330239985,9.990719956,1,0,0.5515695067,0,240,238
417,3,1.490543587,3.673674939,11.02102482,1,0,0.5524475524,0,240,144
421,3,1.799877878,1.939187311,5.817561934,1,0,0.4931506849,0,240,232
423,3,-1,2.192254595,6.576763786,1,0,0.4935064935,1,146,77
434,3,-0.06407378594,2.599167056,7.797501168,1,0,0.6129032258,0,240,64
436,3,2.970473555,4.363825879,13.09147764,1,0,0.5860215054,0,240,186
437,3,-1,2.186821839,6.560465516,1,0,0.6363636364,1,193,35
440,3,4.047644311,4.731191023,14.19357307,1,0,0.525862069,0,240,117
443,3,3.263028854,4.499159254,13.49747776,1,0,0.6140350877,0,240,117
451,3,2.197374653,2.279705228,6.839115684,1,0,0.6590909091,0,240,49
456,3,2.871725345,4.492284047,13.47685214,1,0,0.5659340659,0,240,183
457,3,-1,1.39359331,4.18077993,1,0,0.5806451613,1,108,31
460,3,7.572826087,9.40121708,28.20365124,1,0,0.5376884422,0,240,199
465,3,-1,3.23205786,9.69617358,1,0,0.5454545455,1,193,49
468,3,-1,1.661553877,4.984661632,1,0,0.5774647887,1,99,78
470,3,2.378814371,5.003287309,15.00986193,1,0,0.5846153846,0,240,65
476,3,2.477722096,3.9334581,11.8003743,1,0,0.5071090047,0,240,215
479,3,-1,1.847782303,5.54334691,1,0,0.6785714286,1,118,30
489,3,2.412428148,3.211276969,9.633830908,1,0,0.5021459227,0,240,234
501,3,5.362975795,5.828668371,17.48600511,1,0,0.5268292683,0,240,227
507,3,8.32087496,8.32087496,24.96262488,1,0,0.539748954,0,240,240
511,3,2.328030922,2.328030922,6.984092766,1,0,0.5608465608,0,240,240
519,3,-1,4.884441583,14.65332475,1,0,0.6140350877,1,155,60
531,3,-1,0.9646973873,2.894092162,0,0,0.6666666667,1,34,31
532,3,2.467630037,2.471028197,7.41308459,1,0,0.6206896552,0,240,58
534,3,-1,2.982523443,8.947570328,1,0,0.6304347826,1,105,52
539,3,-1,1.90822126,5.72466378,1,0,0.6346153846,1,127,64
543,3,6.225796626,7.754833767,23.2645013,1,0,0.5914634146,0,240,164
544,3,4.085039775,4.599373799,13.7981214,1,0,0.5477386935,0,240,199
553,3,1.565249201,5.406673689,16.22002107,1,0,0.530726257,0,240,179
555,3,3.972460381,4.641378833,13.9241365,1,0,0.5357142857,0,240,232
559,3,6.578205683,7.38952756,22.16858268,1,0,0.5733333333,0,240,225
561,3,2.927386185,7.51265502,22.53796506,1,0,0.5827338129,0,240,140
565,3,4.246333398,5.435678419,16.30703526,1,0,0.5323741007,0,240,141
569,3,0.4360485509,3.302125693,9.90637708,1,0,0.5882352941,0,240,107
572,3,-1,2.333694802,7.001084406,1,0,0.5584415584,1,177,84
576,3,7.160879573,7.67352638,23.02057914,1,0,0.5641025641,0,240,234
577,3,0.4112361406,0.980106378,2.940319134,0,0,0.6,0,240,96
579,3,3.741105542,5.031014305,15.09304291,1,0,0.5240963855,0,240,168
596,3,0.7885334567,2.059876594,6.179629782,1,0,0.5,0,240,126
600,3,3.750536377,5.543140956,16.62942287,1,0,0.5396825397,0,240,127
609,3,-1,1.821570365,5.464711096,1,0,0.5068493151,1,217,86
614,3,-1,3.367373779,10.10212134,1,0,0.5733333333,1,149,85
621,3,-1,3.675366156,11.02609847,1,0,0.619047619,1,236,87
630,3,2.996840141,4.426465592,13.27939678,1,0,0.5161290323,0,240,127
632,3,3.756321109,4.590332326,13.77099698,1,0,0.5621621622,0,240,189
634,3,-1,2.812976339,8.438929018,1,0,0.6031746032,1,148,63
635,3,-1,3.58525155,10.75575465,1,0,0.7058823529,1,21,19
636,3,3.917220428,4.484933533,13.4548006,1,0,0.5265486726,0,240,231
637,3,3.575632257,4.653836758,13.96151027,1,0,0.4952830189,0,240,215
643,3,-1,3.05879288,9.17637864,1,0,0.5584415584,1,139,80
647,3,5.316682865,5.590471683,16.77141505,1,0,0.5024875622,0,240,201
652,3,-1,1.937483906,5.812451718,1,0,0.5526315789,1,166,114
654,3,-1,2.168288927,6.50486678,1,0,0.5853658537,1,208,45
657,3,2.758649752,3.082403268,9.247209804,1,0,0.5431034483,0,240,237
662,3,1.562013254,2.263503167,6.790509502,1,0,0.5612244898,0,240,98
667,3,0.73343684,3.387679618,10.16303885,1,0,0.5915492958,0,240,79
670,3,5.213952857,6.49372667,19.48118001,1,0,0.5507246377,0,240,207
671,3,2.128514643,5.520449874,16.56134962,1,0,0.5317919075,0,240,176
675,3,0.1768208803,2.117269712,6.351809136,1,0,0.578313253,0,240,91
678,3,1.101129109,3.070584819,9.211754456,1,0,0.5842696629,0,240,190
692,3,1.907388229,4.727821315,14.18346394,1,0,0.5519480519,0,240,158
697,3,2.768848623,4.542922839,13.62876852,1,0,0.6013986014,0,240,143
712,3,2.028521087,4.410496607,13.23148982,1,0,0.5794392523,0,240,110
722,3,2.198960483,2.986185237,8.95855571,1,0,0.5420560748,0,240,214
726,3,-1,1.29213133,3.87639399,1,0,0.6226415094,1,101,77
736,3,-1,2.273224635,6.819673906,1,0,0.552,1,223,130
744,3,0.8777094993,1.442923641,4.328770922,1,0,0.5648854962,0,240,151
752,3,5.721066492,5.721066492,17.16319948,1,0,0.5803108808,0,240,240
753,3,0.9516601013,3.620261871,10.86078561,1,0,0.5625,0,240,80
780,3,-1,3.633683065,10.90104919,1,0,0.5491803279,1,206,123
784,3,3.739338679,6.031359966,18.0940799,1,0,0.5751633987,0,240,159
785,3,4.728233894,5.546350701,16.6390521,1,0,0.5022421525,0,240,223
798,3,2.222249903,3.944426722,11.83328017,1,0,0.5581395349,0,240,86
799,3,-1,2.808007078,8.424021234,1,0,0.59375,1,238,104
800,3,-1,4.148041043,12.44412313,1,0,0.5041322314,1,236,133
801,3,2.770500028,3.160277891,9.480833674,1,0,0.6184210526,0,240,79
803,3,0.754134766,3.594863273,10.78458982,1,0,0.4876033058,0,240,121
810,3,2.068723124,2.884251294,8.652753882,1,0,0.5474860335,0,240,205
812,3,1.813455437,2.823456231,8.470368694,1,0,0.5534883721,0,240,218
816,3,-1,1.920822797,5.762468392,1,0,0.7407407407,1,71,28
817,3,2.721615121,4.301303189,12.90390957,1,0,0.5252525253,0,240,211
818,3,4.479489053,5.120634969,15.36190491,1,0,0.5235849057,0,240,215
835,3,7.239458147,7.269685527,21.80905658,1,0,0.5841584158,0,240,223
845,3,0.7097003233,2.826240227,8.47872068,1,0,0.5315789474,0,240,190
850,3,0.2573175219,3.688217814,11.06465344,1,0,0.6162790698,0,240,92
861,3,5.000527269,5.928305895,17.78491769,1,0,0.5944444444,0,240,181
862,3,-1,2.892722143,8.67816643,1,0,0.5151515152,1,76,35
864,3,3.186987568,3.979644765,11.9389343,1,0,0.5275229358,0,240,218
865,3,0.1068878595,2.997135579,8.991406738,1,0,0.5555555556,0,240,73
866,3,4.820059672,5.186076248,15.55822874,1,0,0.5361702128,0,240,236
870,3,2.295560351,4.721590339,14.16477102,1,0,0.6551724138,0,240,60
884,3,0.4538083749,2.617681959,7.853045878,1,0,0.6590909091,0,240,44
891,3,2.020143934,2.895370021,8.686110064,1,0,0.5431472081,0,240,197
895,3,-1,2.084898736,6.254696208,1,0,0.5520833333,1,145,96
905,3,-1,1.718878361,5.156635084,1,0,0.5671641791,1,108,67
907,3,-1,1.914812089,5.744436266,1,0,0.6486486486,1,65,38
910,3,4.290531677,5.442510045,16.32753014,1,0,0.5720524017,0,240,233
911,3,0.7319370933,2.789811161,8.369433484,1,0,0.592,0,240,132
915,3,3.267944545,5.230476137,15.69142841,1,0,0.5689655172,0,240,121
916,3,2.846175465,3.380097683,10.14029305,1,0,0.6235294118,0,240,92
920,3,4.201989374,5.880375133,17.6411254,1,0,0.5476190476,0,240,168
926,3,-1,1.81457279,5.44371837,1,0,0.5882352941,1,57,35
929,3,-1,1.721028651,5.163085952,1,0,0.5747126437,1,143,89
937,3,-1,2.843293053,8.529879158,1,0,0.5491803279,1,190,128
943,3,1.251972123,3.690382385,11.07114715,1,0,0.5056179775,0,240,184
949,3,4.987261721,7.053274633,21.1598239,1,0,0.5925925926,0,240,162
954,3,-1,0.775939472,2.327818416,0,0,0.6666666667,1,62,54
961,3,4.813208661,4.936156075,14.80846822,1,0,0.5735294118,0,240,207
967,3,4.869385425,5.137007075,15.41102123,1,0,0.5544041451,0,240,196
981,3,1.254842724,2.424800963,7.27440289,1,0,0.4838709677,0,240,124
987,3,3.605499949,5.544257845,16.63277353,1,0,0.55,0,240,200
996,3,2.796650006,3.650830437,10.95249131,1,0,0.5877192982,0,240,114
998,3,-1,2.876701663,8.630104988,1,0,0.5701754386,1,210,120
1000,3,4.777001248,5.608014207,16.82404262,1,0,0.5777777778,0,240,232
1005,3,1.656648289,3.322656172,9.967968516,1,0,0.6153846154,0,240,67
1006,3,6.852592673,8.666306693,25.99892008,1,0,0.6161137441,0,240,212
1009,3,7.945518493,7.945518493,23.83655548,1,0,0.5991561181,0,240,240
1010,3,-1,1.435981644,4.307944932,1,0,0.5588235294,1,196,105
1041,3,1.596157558,2.005730772,6.017192316,1,0,0.5420560748,0,240,220
1047,3,2.221922239,2.645946072,7.937838216,1,0,0.57,0,240,104
1049,3,2.384040141,3.207576583,9.62272975,1,0,0.5189873418,0,240,107
1053,3,4.580152706,7.362634553,22.08790366,1,0,0.5548387097,0,240,155
1055,3,-0.2660433373,2.033773154,6.101319462,1,0,0.4489795918,0,240,101
1071,3,-1,2.529355222,7.588065666,1,0,0.5238095238,1,186,106
1078,3,-1,2.145402764,6.436208292,1,0,0.5229357798,1,123,110
1085,3,-1,5.309562523,15.92868757,1,0,0.5569620253,1,234,79
1088,3,3.865118369,3.932726591,11.79817977,1,0,0.5590909091,0,240,232
1091,3,-1,1.671019517,5.013058552,1,0,0.75,1,44,25
1097,3,-1,3.709516113,11.12854834,1,0,0.5567010309,1,157,97
1098,3,-1,5.619926704,16.85978011,1,0,0.6,1,78,73
1099,3,-1,1.072219779,3.216659336,1,0,0.7,1,38,24
1101,3,4.907623686,7.783705013,23.35111504,1,0,0.6243093923,0,240,182
1102,3,-1,2.88364856,8.65094568,1,0,0.6166666667,1,148,60
1108,3,2.428702997,3.446655962,10.33996789,1,0,0.5850340136,0,240,150
1112,3,3.640714988,4.922641103,14.76792331,1,0,0.5535714286,0,240,224
1121,3,-1,2.563873371,7.691620112,1,0,0.6666666667,1,158,39
1125,3,2.688243609,2.921005231,8.763015692,1,0,0.5617977528,0,240,89
1126,3,-1,4.101688761,12.30506628,1,0,0.5338345865,1,200,137
1131,3,2.802374999,3.516310568,10.5489317,1,0,0.5862068966,0,240,97
1132,3,6.676173973,7.25434184,21.76302552,1,0,0.5395348837,0,240,218
1135,3,-1,1.145639884,3.436919652,1,0,0.56,1,116,60
1138,3,-1,2.877614297,8.63284289,1,0,0.5471698113,1,195,106
1144,3,2.967258535,4.608010677,13.82403203,1,0,0.5476190476,0,240,170
1149,3,-1,5.39269433,16.17808299,1,0,0.6138613861,1,215,101
1150,3,1.472472032,3.484127577,10.45238273,1,0,0.6138613861,0,240,102
1155,3,4.398051015,5.096970082,15.29091025,1,0,0.5775862069,0,240,234
1156,3,-1,2.658761191,7.976283572,1,0,0.5528455285,1,195,123
1163,3,0.2245264137,1.177778907,3.533336722,1,0,0.5620437956,0,240,138
1166,3,4.674914553,7.20559106,21.61677318,1,0,0.5891891892,0,240,189
1179,3,3.392871045,5.040230637,15.12069191,1,0,0.6048387097,0,240,150
1183,3,-1,1.427129381,4.281388142,1,0,0.5178571429,1,177,119
1188,3,6.753477213,7.558791493,22.67637448,1,0,0.5440414508,0,240,193
1191,3,2.205665869,2.92567034,8.77701102,1,0,0.5567010309,0,240,201
1192,3,2.14854642,2.939120719,8.817362158,1,0,0.6086956522,0,240,80
1195,3,-0.2251339137,3.279728619,9.839185858,1,0,0.5486725664,0,240,113
1210,3,0.923574052,2.191203313,6.573609938,1,0,0.6666666667,0,240,57
1212,3,2.031151539,5.371581944,16.11474583,1,0,0.6158940397,0,240,160
1213,3,1.109816771,3.310953368,9.932860104,1,0,0.5317919075,0,240,178
1215,3,1.622911273,2.877313569,8.631940706,1,0,0.5921052632,0,240,81
1227,3,-1,1.88594349,5.65783047,1,0,0.5752212389,1,174,116
1230,3,5.020092239,7.165776827,21.49733048,1,0,0.5664739884,0,240,173
1242,3,2.334338823,5.365508488,16.09652546,1,0,0.5666666667,0,240,180
1248,3,6.658891789,6.731958567,20.1958757,1,0,0.5815899582,0,240,239
1251,3,3.463763687,4.120920434,12.3627613,1,0,0.6380952381,0,240,106
1253,3,2.429920363,3.969823931,11.90947179,1,0,0.5289855072,0,240,138
1256,3,3.718616735,4.899203616,14.69761085,1,0,0.5833333333,0,240,144
1259,3,-1,1.768521161,5.305563482,1,0,0.5555555556,1,101,68
1272,3,0.3790555887,4.273826219,12.82147866,1,0,0.5621301775,0,240,169
1279,3,1.402663351,2.981744155,8.945232466,1,0,0.575,0,240,121
1281,3,3.607381865,5.634103699,16.9023111,1,0,0.6226415094,0,240,116
1285,3,2.70840805,4.4864598,13.4593794,1,0,0.5480769231,0,240,209
1287,3,4.824359513,5.277232897,15.83169869,1,0,0.5324675325,0,240,239
1289,3,2.997814671,7.702892467,23.1086774,1,0,0.618556701,0,240,99
1300,3,5.363819629,8.05078598,24.15235794,1,0,0.5833333333,0,240,168
1307,3,-1,0.8281184013,2.484355204,0,0,0.5142857143,1,155,131
1320,3,3.264930966,3.931869856,11.79560957,1,0,0.6333333333,0,240,63
1322,3,1.858522566,2.028920157,6.086760472,1,0,0.5336134454,0,240,238
1325,3,-1,3.404790533,10.2143716,1,0,0.5113636364,1,138,88
1327,3,2.864362761,4.331016779,12.99305034,1,0,0.5668449198,0,240,188
1328,3,2.298189826,4.349087319,13.04726196,1,0,0.5679012346,0,240,162
1329,3,3.098332471,5.675675852,17.02702756,1,0,0.5612244898,0,240,106
1345,3,6.807497053,6.97356848,20.92070544,1,0,0.55,0,240,229
1351,3,5.901971771,6.243903688,18.73171106,1,0,0.5528846154,0,240,208
1353,3,3.573695762,4.480181457,13.44054437,1,0,0.5079365079,0,240,190
1358,3,-1,2.378873734,7.136621202,1,0,0.5957446809,1,160,48
1362,3,-1,1.309936026,3.929808078,1,0,0.75,1,55,22
1381,3,-1,0.5566679831,1.670003949,0,0,0.5357142857,1,67,39
1395,3,0.8258112853,5.626755591,16.88026677,1,0,0.5564516129,0,240,126
1401,3,-1,1.484117386,4.452352158,1,0,0.5517241379,1,52,37
1403,3,2.167749665,2.971656829,8.914970486,1,0,0.6020408163,0,240,200
1404,3,3.331249349,3.62497241,10.87491723,1,0,0.5958549223,0,240,197
1409,3,3.300620179,4.577581429,13.73274429,1,0,0.5474137931,0,240,234
1410,3,4.798650656,5.099547507,15.29864252,1,0,0.5497382199,0,240,204
1421,3,3.187095269,3.922980258,11.76894077,1,0,0.5373134328,0,240,216
1422,3,2.030796472,3.673619886,11.02085966,1,0,0.5214723926,0,240,163
1423,3,4.613250426,5.011215275,15.03364583,1,0,0.5142857143,0,240,109
1430,3,2.44162782,4.096690973,12.29007292,1,0,0.56,0,240,125
1431,3,4.730782313,6.499550071,19.49865021,1,0,0.5902777778,0,240,154
1441,3,-1,2.543776768,7.631330304,1,0,0.7037037037,1,208,30
1455,3,0.9685916293,2.447954454,7.343863362,1,0,0.5234375,0,240,131
1465,3,-1,2.041628229,6.124884688,1,0,0.5818181818,1,227,55
1472,3,5.544636493,7.152718853,21.45815656,1,0,0.5581395349,0,240,87
1476,3,4.485193397,4.611731804,13.83519541,1,0,0.5826086957,0,240,230
1477,3,4.453626931,5.304000209,15.91200063,1,0,0.5424528302,0,240,232
1478,3,4.820555345,6.201517745,18.60455324,1,0,0.53125,0,240,178
1482,3,15.33891867,16.40736951,49.22210854,1,0,0.5818181818,0,240,171
1491,3,3.582006637,5.186377143,15.55913143,1,0,0.5714285714,0,240,184
1492,3,2.49050587,4.339517803,13.01855341,1,0,0.5393939394,0,240,167
1502,3,2.904724579,3.684372399,11.0531172,1,0,0.5454545455,0,240,76
1518,3,2.16758855,3.479663175,10.43898952,1,0,0.5373134328,0,240,137
1521,3,-1,2.446897656,7.340692968,1,0,0.5322580645,1,190,138
1525,3,-1,2.055197859,6.165593578,1,0,0.5617977528,1,163,119
1538,3,-1,2.41703494,7.25110482,1,0,0.6046511628,1,72,53
1539,3,4.247567201,6.091255576,18.27376673,1,0,0.5052631579,0,240,95
1543,3,5.191045533,7.23789304,21.71367912,1,0,0.5440414508,0,240,193
1556,3,2.062941182,2.809320963,8.427962888,1,0,0.5480769231,0,240,113
1557,3,7.334067747,7.93411532,23.80234596,1,0,0.5307017544,0,240,234
1571,3,2.576539641,3.094397628,9.283192884,1,0,0.5526315789,0,240,226
1581,3,2.423382208,2.423382208,7.270146624,1,0,0.5364806867,0,240,240
1582,3,-1,1.870166864,5.610500592,1,0,0.547008547,1,180,133
1584,3,-1,2.5208247,7.5624741,1,0,0.5842696629,1,141,91
1594,3,4.373483838,4.690423463,14.07127039,1,0,0.5611111111,0,240,182
1595,3,3.364956744,5.789160836,17.36748251,1,0,0.5852272727,0,240,183
1603,3,-1,2.586424579,7.759273738,1,0,0.5185185185,1,239,139
1605,3,-1,2.38230294,7.14690882,1,0,0.5660377358,1,164,53
1611,3,-1,1.815569763,5.446709288,1,0,0.6666666667,1,162,25
1618,3,-1,1.115934167,3.3478025,1,0,0.6,1,50,44
1645,3,-1,1.107825741,3.323477224,1,0,0.6666666667,1,37,28
1654,3,2.515805483,4.347998255,13.04399477,1,0,0.5629139073,0,240,151
1656,3,6.49458452,7.107659547,21.32297864,1,0,0.6139534884,0,240,229
1658,3,0.1051729209,1.910471214,5.731413642,1,0,0.6304347826,0,240,103
1666,3,-1,4.084781961,12.25434588,1,0,0.5081967213,1,149,65
1672,3,4.695575141,5.438872037,16.31661611,1,0,0.5560344828,0,240,237
1673,3,5.823810401,6.246069351,18.73820805,1,0,0.5914893617,0,240,238
1696,3,3.232970985,4.203126628,12.60937988,1,0,0.5968992248,0,240,164
1698,3,-1,2.428131704,7.284395112,1,0,0.59375,1,101,64
1699,3,2.596697319,2.682775683,8.048327048,1,0,0.5525114155,0,240,229
1703,3,-1,1.763111302,5.289333906,1,0,0.5294117647,1,166,54
1705,3,2.271045859,4.091340364,12.27402109,1,0,0.6010638298,0,240,191
1708,3,4.366728608,5.250269027,15.75080708,1,0,0.5828571429,0,240,175
1720,3,4.738299293,5.655848368,16.9675451,1,0,0.5351351351,0,240,187
1738,3,7.60529088,7.957524607,23.87257382,1,0,0.5497630332,0,240,217
1742,3,-1,2.197693614,6.593080842,1,0,0.602739726,1,227,74
1744,3,1.622075269,3.263585541,9.790756624,1,0,0.606557377,0,240,123
1746,3,6.84756878,8.296583333,24.88975,1,0,0.63,0,240,200
1753,3,-1,1.630149679,4.890449036,1,0,0.58,1,113,55
1764,3,5.518588203,6.567067185,19.70120156,1,0,0.5630630631,0,240,229
1771,3,2.22958422,4.582143109,13.74642933,1,0,0.5615763547,0,240,204
1774,3,2.270779667,2.991415224,8.974245672,1,0,0.5300546448,0,240,185
1786,3,0.9739331107,3.082734148,9.248202444,1,0,0.5255474453,0,240,144
1792,3,0.5023516693,2.622667156,7.868001468,1,0,0.5243243243,0,240,192
1799,3,-1,2.132088209,6.396264626,1,0,0.6774193548,1,172,37
1802,3,4.671851935,5.754563993,17.26369198,1,0,0.5625,0,240,178
1804,3,7.100485693,7.72816204,23.18448612,1,0,0.5555555556,0,240,221
1807,3,2.943047046,4.976714444,14.93014333,1,0,0.5315789474,0,240,190
1812,3,-1,2.782883413,8.348650238,1,0,0.6176470588,1,62,35
1816,3,1.200420943,3.624678957,10.87403687,1,0,0.4893617021,0,240,94
1823,3,1.677671321,2.35804078,7.07412234,1,0,0.5208333333,0,240,98
1824,3,1.904128762,4.348539459,13.04561838,1,0,0.5593220339,0,240,135
1831,3,4.952861345,6.430961763,19.29288529,1,0,0.5802469136,0,240,162
1850,3,5.123271541,5.158462179,15.47538654,1,0,0.5063291139,0,240,239
1851,3,2.155201467,4.495430532,13.4862916,1,0,0.5434782609,0,240,138
1853,3,2.96698156,7.239103193,21.71730958,1,0,0.5316455696,0,240,80
1864,3,-1,1.799509169,5.398527506,1,0,0.625,1,50,36
1868,3,4.510128535,4.710670579,14.13201174,1,0,0.5608695652,0,240,239
1869,3,-1,2.385873369,7.157620108,1,0,0.4673913043,1,204,95
1883,3,-1,1.733384395,5.200153186,1,0,0.5405405405,1,189,87
1885,3,1.825920233,5.361314139,16.08394242,1,0,0.5659340659,0,240,183
1888,3,6.122938316,7.451229133,22.3536874,1,0,0.5381165919,0,240,223
1908,3,4.136868021,4.171139001,12.513417,1,0,0.5527638191,0,240,233
1910,3,1.984941961,4.527566165,13.5826985,1,0,0.5612903226,0,240,155
1914,3,2.049146773,4.396514159,13.18954248,1,0,0.5950920245,0,240,172
1916,3,-1,3.567924334,10.703773,1,0,0.5263157895,1,207,99
1919,3,-1,1.977053819,5.931161458,1,0,0.5526315789,1,107,76
1925,3,1.361330901,3.325843445,9.977530336,1,0,0.6233766234,0,240,88
